J6,17486.8128,35693.0660
J60L,15152.1100,36874.8285
J60M,15154.9472,36832.4430
J61,11874.8750,35804.8750
J62,11539.0898,35894.7930
J62M,11666.8136,35782.3574
J63,11654.2969,35993.1406
J64,16707.9150,36290.7825
J65,11971.8174,36102.7266
J66,12175.8100,35939.8984
J67,12357.5880,35978.1413
J68M,12264.1306,36023.6972
J69,12455.3311,35761.7852
J69M,12422.5400,35944.9810
J7,17395.7576,35966.8282
J70,12440.6748,36204.0469
J71,12514.7743,36484.9714
J72,12910.9012,36599.9072
J73,12965.2227,36238.1133
J74,12730.4170,36090.9727
J74M,12812.9485,36110.9309
J75M,12397.1268,36260.1612
J76M,12554.2430,36272.3070
J77M,13002.9190,36619.5998
J78M,12620.3435,35969.4867
J79M,12599.8443,36515.2018
J8,17789.8162,35843.6681
J8M,17884.6894,35867.6356
J80M,13270.9893,36409.7045
J81M,13182.8539,36856.8882
J82M,12322.8738,36443.2248
J83M,12613.8496,36926.4932
J84M,12771.2097,36650.4919
J85M,12744.1045,36899.5648
J86M,13061.8605,36897.8976
J88M,13965.0447,35981.9547
J89M,13819.7717,36058.9311
J9,17837.3306,36030.7859
J90,18444.8766,35967.1503
J91,18071.4794,35523.7670
J92,18377.6747,35526.0278
J93,18186.6838,35712.1634
J94,17966.9948,35762.0649
J95,18403.3359,35807.1678
J96,18166.4546,35964.0009
J97,18276.4189,36061.6102
J98M,12813.2745,35771.8721
J99M,12722.6845,35766.8461
KAB,29009.3360,29350.1611
KAM,29110.7830,29377.6082
KAML,29106.1357,29419.0762
KAS,29052.1921,29224.6796
KBM,31984.8599,33610.8985
KB1,31959.8887,33979.5898
KB10,31369.1973,33463.1641
KB11,31383.6001,33648.8612
KB12,31145.9587,33485.5967
KB14,32089.1664,33646.1090
KB17,31293.2559,33326.1406
KB18,31607.4592,33883.3513
KB20,31686.3712,33999.0332
KB3,32043.8984,33676.0000
KB4,32158.2889,33930.5369
KB6,32530.8352,33607.9790
KB7,32135.5156,33759.7891
KEM1,30136.2998,32358.8836
KE1,36412.1149,34662.9517
KE2,36595.6500,34969.9073
KE3,36751.9219,35122.5720
KE3M,36690.7665,35134.9344
KE4,36895.1004,35095.7928
KJML,30035.2650,32724.2432
KJM1,29722.4759,33152.4737
KJM2,30084.3192,32664.3631
KJ1,30083.6504,32880.4805
KJ2,29932.1543,32838.1094
KJ3,29848.7578,32968.1406
KJ4,30020.0977,33207.0158
KLM,30613.3563,32065.8984
KM1,33634.3718,32491.1189
KM2,34056.2683,32342.8113
KM3,33523.1191,32313.2942
KM4,33792.0373,32312.0363
KTM,27480.5391,29500.8137
KTM2,27349.7876,29542.5114
KTM3,27480.2057,29232.1227
KTM4,27329.8822,29325.2282
KTM5,27570.7265,29441.0716
KTM6,27546.4706,29366.6940
KU1,35764.1553,34634.4679
KU2,35904.5382,34433.0259
KU3,35693.8016,34294.5677
KU4,35426.6861,34198.7233
KU5,34682.0040,34739.3755
KU9,35542.2415,34680.1040
K10,33686.7144,32414.0740
K19,34230.6149,32242.3548
K2,33456.8846,32339.0013
K2T,33589.5820,32206.4841
K21,34152.4219,32154.2500
K22,34127.5000,32207.5039
K3T,33624.4511,32211.1481
K52,33696.3242,32544.5075
K7,33864.8318,32356.4852
K9,33891.3203,32539.3633
LBM,25985.8189,30193.5347
LT1,36709.2266,33920.3125
LT2,36631.1094,34016.6914
LT3,36588.6943,34141.3917
L1,32678.1348,36847.0548
MLM,24676.3894,30639.2696
MLM1,24684.8066,30491.8693
MM1,33981.2699,34740.5471
MM2,33873.4028,34064.3335
MM3,34087.5573,34277.3707
MM4,33805.7605,34616.0975
MM5,34149.4724,34667.1985
MM6,34318.7769,34060.4025
MNM,30951.0578,33699.6625
MNRM,30906.0026,33644.1601
MN1,30880.3705,33808.8344
MN2,30565.2223,33368.7671
MP1,37371.0903,31905.8597
MP1M,36529.5332,31693.5008
MP12,36272.3984,31724.8516
MP13,36406.0703,31559.5098
MP14,36194.5872,31654.4656
MP15,36086.4038,31669.6440
MP16,36161.9939,31592.0346
MP17,37078.7559,32050.6377
MP19,36133.3286,31515.2207
MP2,37274.8789,31840.2031
MP2M,36854.4147,31775.1611
MP20,36109.3594,31519.7479
MP3M,37128.3266,31854.8695
MP4M,37001.0531,31814.9830
MP5,37220.0664,32048.6387
MP5M,36809.7582,31975.4666
MP5S,36819.8751,31889.6622
MP6,37244.1328,31980.8496
MP6M,36343.2232,31627.1688
MP6S,36348.9991,31605.5773
MP7,37055.7578,31990.2090
MR3,30868.3965,32223.6387
MR4,30966.4004,32248.0234
MR5,31057.5078,32274.7238
MR6,31029.1022,32165.4648
MR7,31013.0397,32209.1946
M1,33911.4824,33924.4674
M16,33937.7242,34516.7499
M20,34003.7503,34423.7894
M25,34105.2715,34051.7061
M28,33769.1354,34814.6793
M29,33423.9102,34401.8750
M3,33830.3378,34765.5068
M32,33506.0078,33840.2109
M33,33436.9727,33943.3672
M34,33822.8767,34967.5382
M35,33853.4512,34389.6627
M36,33802.3661,34325.7124
M37,33818.9546,34433.4006
M38,34027.2450,34375.4240
M4,34047.6106,34582.1714
NBRM,31304.4327,31815.6323
NTL,39322.4773,38244.2282
NT1,39457.9515,38139.8942
NT2,39463.5572,38242.0507
NT3,39454.1027,38455.3230
NT4,39451.0111,38606.4942
PDC4,17475.2563,39985.5474
PDC5,17989.9222,41499.0296
PDJ3,15435.0187,35211.8516
PDJ7,12930.5286,36787.2543
PDL1,36861.9823,41783.2542
PDP4,21106.0500,40635.5878
PDP5,20527.1095,40820.3843
PDQ5,25514.1791,30563.4425
PDR2,42604.5156,38773.6442
PDR6,40065.8952,39988.2066
PDR7,39453.4352,40190.3477
PDS1,35624.8730,40823.8590
PDT8,39261.5396,37495.7200
PDW5,23640.6900,45832.6288
PDW7,24076.3392,47457.4236
PDW8,23752.5835,46647.3671
PD8W,23295.7544,47198.0451
PLB1,41971.3984,39012.3008
PL10,36567.6957,42059.8507
PL11,36383.4393,42222.0385
PL12,36467.5455,41586.9263
PL13,36576.9670,41721.6090
PL14,35982.6704,42695.5596
PL15,36821.2980,41862.4746
PL16,36463.3164,42276.7143
PL17,37244.6093,42288.7308
PL18,37013.9934,41998.5248
PL19,36545.1733,42395.6863
PL20,37111.8432,42381.4517
PL21,37141.8926,41874.4571
PL22,37191.4597,42180.6537
PL23,35831.2383,42404.7448
PL24,36348.4338,42380.9942
PL25,36731.4595,41935.1533
PL26,37123.7973,42130.2229
PL27,35762.7151,42260.5799
PL28,36145.8836,42652.6976
PL29,36897.0646,42490.1374
PL30,36989.2194,41806.2447
PL31,36110.4866,42837.2882
PL32,35933.3863,42966.5081
PL33,36521.4363,42569.3563
PL34,36309.0710,42857.6068
PL35,36232.4010,42775.4525
PL36,36113.2644,43096.1637
PL37,36495.4409,42788.2417
PL38,36381.5675,42939.0974
PL39,35192.9049,42872.8244
PL40,35326.1743,42841.9622
PL41,35636.9282,42723.6586
PL42,36722.4823,42665.6779
PL43,35765.2615,42620.0879
PL44,35568.6186,42304.0762
PL45,37034.4487,41726.1275
PL46,36714.9868,42459.2349
PL47,35522.7156,42499.8392
PL48,35463.4411,42762.8004
PL49,35464.3471,42355.1566
PL50,35358.2193,42587.4444
PL51,35273.4071,42431.6579
PL52,35583.2467,43557.8383
PL53,35221.6263,43013.9553
PL54,34902.6149,42928.7700
PL55,35069.2354,43028.1349
PL56,36726.0925,43212.3119
PL57,37055.2239,42642.9595
PL58,37289.3261,42421.1514
PL59,35282.7970,43327.1927
PL60,36896.1695,43074.4327
PL61,36410.0435,43106.6938
PL62,34923.1009,43042.4085
PL63,36486.8089,43065.2274
PL64,36557.4238,43015.7992
PL65,35389.8621,43509.9902
PL66,36352.1816,41721.0087
PL67,35143.9937,43367.4988
PL68,34935.4135,42745.6090
PL69,37380.9995,42710.8525
PL70,34673.3293,42770.8483
PL71,37178.9151,42875.7489
PL72,34784.0419,42552.2276
PL74,34486.2640,42569.8371
PL75,35281.7517,43917.7280
PL76,35345.9447,43901.2419
PL77,37596.6187,42542.5155
PL78,35143.0392,43671.1572
PM1,41720.2070,39587.0850
PM10,42373.4610,38753.7772
PM11,42482.8751,38537.8136
PM12,42657.8070,38550.2316
PM13,42053.3726,38723.5879
PM14,42109.8791,38528.4122
PM15,42284.7957,38467.7932
PM16,42400.9355,38268.6092
PM17,42064.8486,38316.5942
PM18,41750.9103,38533.7141
PM19,41766.7964,38887.5806
PM2,42210.8365,39121.6128
PM20,40702.1342,38896.9108
PM21,40920.1747,39245.8244
PM22,41231.6084,38954.5238
PM23,40930.0174,38967.7033
PM24,41131.6320,38802.2291
PM25,40496.5258,39820.0373
PM26,40316.6810,39541.0967
PM27,40606.3885,39551.3513
PM28,40736.5955,39633.1743
PM29,40247.7753,39924.3544
PM3,42201.9401,39312.6071
PM30,40114.6224,39748.7266
PM32,39883.2972,40142.5172
PM33,39858.5997,39896.3925
PM34,39728.9750,39998.0806
PM35,39721.1068,40304.2524
PM36,39546.2838,40486.3671
PM37,39429.3197,40431.9844
PM38,39565.4411,40102.7854
PM4,42258.6513,39567.5489
PM40,39358.5759,39992.2049
PM41,39218.4310,40079.5319
PM43,39109.6654,39906.9922
PM44,39126.6463,39773.0358
PM45,39416.5981,39622.2609
PM46,39692.8318,39469.9703
PM5,42388.3371,39530.4506
PM6,42475.9074,39202.2508
PM7,42459.8111,38843.4823
PM8,42126.5924,39294.4290
PM9,42233.4620,38924.6687
PP1,31994.7800,35133.0300
PP2,31643.1687,34986.5402
PP3,31619.7981,35088.4721
PP4,31650.3687,35213.5248
PP5,31328.0300,35388.2500
PP6,31816.7963,34942.7097
PP9T,31643.7896,34932.8598
PRM,28996.2194,29764.0920
PRM1,41857.2031,39071.4559
PRS1,42134.4478,38894.2762
PR1,41875.5357,38818.4836
PR10,41784.5801,39526.9469
PR11,42030.2409,39606.4261
PR12,41283.8272,38971.2519
PR13,40942.8203,39055.5703
PR14,41151.3750,38747.0430
PR2,41590.9705,38812.1621
PR3,41064.8727,39231.0631
PR4,41488.2976,39437.9950
PR5,41554.7014,39169.7008
PR6,41830.3635,39044.8529
PR7,41840.4900,39225.1300
PR8,42050.7490,39253.7168
PR9,41926.2439,39467.9453
P1,36201.5308,42355.9513
P11,18544.4873,33717.7282
P12,18526.4824,33647.3125
P13,18772.8516,33660.8789
P14,18635.6875,33513.0954
P15,18521.3692,33566.3085
P16,18411.9297,33571.5710
P17,18436.3162,33454.2597
P2,36090.1832,42441.2350
P3,36063.3675,42259.8920
P4,36046.5051,42123.9201
P5,36271.1939,42085.2693
P5L,36283.2687,42152.2969
P6,36473.7909,41918.4197
P6L,36543.1672,41943.8193
P7,36140.7994,41924.9770
P76L,35336.0812,43792.9611
P8,36635.3349,41792.3558
P9,36816.0197,41648.1136
Q14,24533.2200,31110.9500
Q15,24487.1900,31188.5600
Q16,24705.5700,31033.8800
Q17,24717.5800,30953.4500
Q19,24654.5215,30786.9980
Q2A,24780.1309,30449.3691
Q30,25268.6900,30911.8900
Q4,24726.8911,30124.9522
Q41,25318.4336,30747.6520
Q48,24682.9400,30859.6700
Q49,24600.4300,30852.6500
Q5A,24644.4805,30393.2754
Q5S,24530.9034,30353.3466
Q51,24187.6000,31144.3400
Q52,24170.8500,31017.5100
Q55,23894.2700,31228.0000
Q57,24136.6400,31357.4400
Q58,24031.0200,31382.8000
Q59,24023.1400,31476.1900
Q65,24153.2643,31983.7356
Q65A,24418.6360,32156.6750
Q66,24236.0100,32114.3200
Q67,24352.4200,32166.0700
Q68,24181.1800,32133.4100
Q70,24353.0804,32185.2280
Q72,24391.7800,32090.9000
Q73,24335.5387,32064.3962
Q75M,23590.6968,32292.0387
Q77M,23403.3645,32654.8683
Q8,24244.0036,30732.3137
Q80,23479.7213,32316.8703
Q81,23531.2041,32206.3235
Q84,23921.7070,32122.7500
Q85,23406.7100,32283.4900
Q86,24722.8381,30771.7904
Q87,23873.3239,32354.7312
Q88,24354.2159,30597.8694
Q89,23741.0378,32063.6114
Q92,25236.2422,30797.7383
Q93,25189.3828,30813.4336
Q94,24354.3978,32217.4868
Q95,24433.0873,32115.9271
Q96,24782.1998,30858.4456
Q97,24000.9896,31284.4381
Q98,23989.7710,31078.5446
Q99,24191.1767,31958.4905
RCM,30452.1642,32170.1999
RC1,30029.3828,34529.4805
RC2,30198.2024,34434.4910
RC3,30364.4121,34500.5937
RHM,26359.4531,29876.1692
RHM2,26173.5652,29936.3581
RHM3,26214.2901,30036.7081
RHM4,26052.2467,30044.7806
RHS,26029.8967,30077.9357
SAM,25613.7877,30550.6392
SAM2,25516.9485,30705.7785
SB1,26746.7947,47569.9618
SB10,26005.1646,48235.1526
SB11,26146.3836,48155.5365
SB12,26413.5750,48309.1330
SB13,26120.0717,48440.4225
SB14,26232.1094,48224.2405
SB15,26149.9066,47840.5307
SB16,26218.5396,47769.2359
SB17,26928.4878,48059.5679
SB18,25816.9240,47840.9691
SB19,26668.9418,48135.1503
SB2,26573.7982,47566.4296
SB20,26796.9569,47989.2006
SB21,25876.3743,48156.1255
SB22,26549.9373,48088.2577
SB23,26338.6026,47963.0686
SB24,26912.8565,48215.9522
SB25,27050.5673,47980.1685
SB26,25986.3619,48674.0283
SB27,26228.1281,48691.4308
SB28,26032.4828,48496.9223
SB29,26526.0290,48295.8664
SB3,26377.6891,47399.3922
SB30,25798.9394,48563.7941
SB31,25908.3774,48570.2721
SB32,27227.5367,47985.4174
SB33,27345.0145,48093.3785
SB34,25796.9155,48472.7851
SB35,27808.9467,47485.5107
SB36,28073.8648,47675.4504
SB37,27935.4647,47865.1427
SB38,27930.3532,47366.8059
SB39,27876.1108,47714.0370
SB4,26659.5337,47304.5182
SB40,27486.3855,47524.8095
SB41,25822.6138,47537.0937
SB42,26100.1921,47335.3308
SB43,27621.3632,47413.9109
SB44,27861.4431,48160.6538
SB45,27715.1491,47227.6840
SB46,28115.5097,47515.5307
SB5,26317.2063,47530.1084
SB6,26802.1975,47444.0071
SB7,25962.1661,47586.3759
SB8,26209.1886,47639.8142
SB9,26015.7785,47701.5670
SDM,32577.6928,32750.7372
SDM2,33023.2540,33156.8404
SD1,32870.5864,33205.4777
SD10,32536.1875,32664.7148
SD11,33133.8433,33184.8063
SD2,33013.2144,33244.1573
SD3,33111.4554,33289.2189
SD4,33222.1008,33206.1110
SD5,33185.7148,33337.7578
SD9,32471.3589,32673.4722
SE1R,32008.2454,39269.0556
SE11,32462.7350,39138.1824
SE12,32425.9955,37769.0271
SE13,32118.9668,37628.3516
SE14,32080.9673,37405.0495
SE15,32016.5748,37221.7930
SE16,31828.4814,37191.2676
SE17,31827.3152,37091.2582
SE18,32133.8758,36923.5252
SE19,32493.0156,37426.3627
SE2,32141.4161,39120.5864
SE20,32315.8014,37076.1308
SE21,32306.5934,37281.6467
SE22,32319.1389,37361.3217
SE23,32175.5882,37349.5073
SE24,32248.5137,37207.3633
SE25,32385.3212,36493.6986
SE26,32542.9488,36786.8864
SE27,32777.6686,36724.1991
SE28,32485.4629,36702.1845
SE29,32727.6274,36890.9379
SE3,32184.8437,39029.6133
SE30,32577.7448,38876.7994
SE31,32490.8340,39280.3789
SE32,32337.7930,39365.8320
SE33,32372.4102,39573.3748
SE34,32561.5329,39548.9793
SE35,32778.0707,39455.8826
SE37,32626.2779,39288.7385
SE38,32718.2316,39550.3266
SE39,32271.7043,39500.6075
SE4,32337.7296,38973.7878
SE4S,32447.1780,38780.0615
SE4T,32081.2625,38854.7014
SE40,32084.7485,39394.1524
SE41,32105.7886,39560.7557
SE42,32650.2875,39210.4727
SE43,32714.5800,39167.8900
SE5L,32677.0953,39047.1465
SE50,31927.5751,37333.0762
SE51,32347.3644,37477.7718
SE52,32264.0000,37663.5000
SE53,32646.5636,39045.8726
SE54,32212.7535,37730.9037
SE6,32291.7151,38654.0710
SE7,32311.0661,38616.7321
SE9,32578.5299,38938.1920
SGLM,30996.5411,33882.5768
SGTM,31285.1184,33809.4155
SG1,31081.3691,33941.3672
SG2,31215.5547,34039.5820
SG3,31211.6165,34153.5582
SG4,31314.7745,33950.1960
SH1,28554.1079,36984.0277
SH2,28406.2288,37118.9660
SIM1,41035.8834,36146.1393
SIM2,41421.5824,36471.4610
SIM3,41894.1857,36390.0702
SIM4,41380.0528,36193.5530
SIM5,41239.1770,36075.6849
SIM6,41980.7224,36124.2827
SI1,41132.0547,35918.9005
SI10,41778.1055,36412.1574
SI11,42016.4544,36368.2260
SI12,41979.0020,36445.3718
SI13,41776.8118,36015.1241
SI14,41499.3416,36379.6414
SI2,41198.5644,36239.7964
SI3,41210.8437,36301.0430
SI4,41238.5468,36333.2491
SI5,41426.5160,36431.5438
SI6,41611.4102,36559.4180
SI7,41685.6118,36617.7899
SI8,41777.9717,36593.4263
SI9,41590.7201,36434.8566
SK1,35884.5645,41149.7601
SK1K,34678.7297,40731.1214
SK10,35224.4669,41353.9464
SK11,35361.0715,41148.1882
SK12,35494.0265,40573.0138
SK13,35503.5320,41122.8627
SK14,36014.7491,41304.3232
SK15,35368.9230,41723.2516
SK16,35521.3711,40631.4230
SK17,35276.8508,41636.7294
SK18,35927.2239,41842.1501
SK19,35690.9808,41852.5684
SK2,35433.4759,41356.0962
SK20,35856.3716,41778.8908
SK21,35772.4099,40529.1502
SK22,36001.1909,41017.8685
SK23,36099.0459,40907.1776
SK24,36172.8047,41735.4985
SK25,35193.2717,41647.7381
SK26,35037.7821,41713.3460
SK27,35822.0588,40784.7714
SK28,34964.5908,40993.9848
SK29,34907.7394,41106.0902
SK3,35134.3189,40887.3355
SK30,34957.9524,41736.0670
SK31,35706.3126,41679.5157
SK32,34548.7768,41065.8066
SK33,34574.9636,41140.2415
SK34,35640.0823,42063.5105
SK35,35403.3489,41899.0368
SK36,34479.4144,41197.9512
SK37,34375.6460,41042.6153
SK38,34829.7614,41852.9235
SK39,35203.5128,42013.1642
SK4,35427.7063,40454.8668
SK40,34130.2215,41374.1249
SK41,34060.4225,41184.0668
SK42,34233.6919,41090.2204
SK43,35107.1095,42039.9623
SK44,33905.0798,41268.8098
SK45,35280.3263,42165.1817
SK46,33763.8587,41567.8926
SK47,33771.7581,41364.3158
SK48,34475.7019,41347.2977
SK49,34358.6228,41381.4575
SK5,35726.2721,41068.0657
SK50,34592.9265,41686.8525
SK51,34472.1598,41724.1866
SK52,34307.6386,41623.0083
SK53,34015.6621,41607.6260
SK54,36345.8603,41552.0224
SK55,36285.4220,41009.0300
SK58,32996.0569,41263.3008
SK59,34958.0485,41925.5733
SK6,35525.0920,41265.8605
SK60,32444.9600,41076.9570
SK61,32620.4698,41123.1753
SK62,32829.9567,41201.1613
SK63,35195.6938,40666.4558
SK64,34946.9569,40704.5286
SK65,35087.5860,40622.2863
SK66,36192.9313,41509.0921
SK67,35097.5944,40434.3881
SK68,34780.0509,40557.9461
SK69,32787.0554,41601.8227
SK7,35197.2219,41221.8290
SK70,34835.6667,40693.9897
SK71,34774.0235,40448.7069
SK72,34740.6220,40787.4947
SK73,34780.2916,40894.8139
SK74,32927.5192,41564.4693
SK75,32650.9465,41502.7315
SK76,35432.8690,40808.1160
SK77,32809.1737,41359.6037
SK78,32535.1306,41510.8896
SK79,35425.2143,40897.3587
SK8,35664.2870,41306.3404
SK80,32808.4169,41758.3716
SK81,32446.7092,41548.8847
SK82,36424.4447,41417.9477
SK83,32461.1013,41787.9348
SK84,36538.8836,41313.4820
SK85,32987.7264,41793.5661
SK86,32878.9647,41809.1498
SK87,32429.5956,41673.2254
SK88,32538.8707,41769.3259
SK89,34146.3004,41863.1893
SK9,36079.7857,41414.8039
SK90,34570.2904,41861.2936
SK91,34477.2956,40826.5256
SK92,34630.7775,40899.9535
SK93,32681.0825,41760.0347
SK94,34234.9599,42028.5626
SK95,34291.9886,42206.0484
SK96,33000.3795,41646.8467
SK97,33889.5864,41641.0117
SK98,33204.2465,41285.8912
SK99,33034.2631,42108.8313
SLS,29074.9041,29346.7200
SL1,38051.0430,32673.7969
SL2,37997.8555,32648.7539
SMM,25135.7671,30634.5571
SMML,25259.6207,30666.3245
SM1,28668.8008,37777.1992
SM2,28336.3289,37439.3599
SM3,28639.6889,37421.9282
SM5,28553.6907,37871.1114
SM6,28512.4336,38159.9961
SM7,28738.8516,37892.6719
SM8,28636.0000,37711.8984
SM9,28392.1992,37509.3008
SPM,28257.4232,28489.7651
SPS,28317.6841,28619.0984
SRS,27693.5872,28667.6456
SR1,29950.6152,31769.9941
SR2,29972.2310,31722.9193
STAM,25398.1488,30582.3365
STM1,24647.2485,30296.4074
STM2,24703.9688,30248.2870
STM3,24662.1367,30248.0610
S100,33385.8789,42084.1752
S101,33130.4351,42095.6631
S102,36266.5706,41244.5030
S103,34896.2847,42025.6613
S104,34647.5273,41351.7558
S105,34803.9591,41294.0789
S106,34316.7374,40374.0494
S107,34268.6310,42345.2820
S108,35078.5504,42219.4474
S109,33183.7608,41498.5269
S110,33931.8699,41689.9061
S111,32220.5882,41525.3527
S112,32051.5030,41600.0851
S113,33824.5270,41667.8944
S13L,33976.3641,41801.3132
S14L,33672.1500,41719.2634
S19L,26619.2790,48110.2064
S24L,26930.1313,48308.6929
S28L,26156.7460,48492.1384
S30L,34845.4319,41829.1525
S36L,28033.5990,47720.0557
S38L,27945.3404,47471.3997
S39L,32277.1580,39545.2552
S40L,27600.8748,47574.1207
S43L,27659.3104,47371.4915
S45A,27764.9761,47188.8337
S45L,27821.7372,47226.2109
S69A,32847.3550,41553.4443
TAM1,40534.8059,37474.7126
TAM2,41336.4164,38040.1724
TBCM,26642.8740,28889.9336
TBC2,26594.4985,28690.7096
TBC3,26248.2192,29055.7391
TBK,25410.0758,28869.5953
TBM,25479.2441,28253.7507
TBMT,25059.9661,28475.4537
TBM2,25318.3879,28642.2103
TBM3,25290.5101,28428.7979
TBM4,25156.3228,28862.5317
TBM5,25599.7585,28608.3876
TBM6,25528.5116,28424.2252
TBM7,25497.8422,28748.5546
TBM8,25102.2101,28852.5891
TBM9,25092.2521,28584.6862
TB1,26359.0527,28989.3284
TB10,26874.7030,28321.7568
TB11,26911.2155,28123.4116
TB14,25109.3906,29363.2539
TB17,25740.9065,28588.0794
TB18,25383.8683,28775.7738
TB19,25261.3047,28571.4790
TB2,26444.6627,28896.6707
TB22,25135.6120,28488.1817
TB23,25985.6543,29309.8340
TB27,25595.8755,29374.1443
TB28,25306.0000,28279.5996
TB29,25069.1970,28402.4038
TB3,26458.5039,28811.9141
TB4A,26789.3262,28899.8419
TB6,26757.1680,28492.5299
TB7,26673.4648,28437.3189
TB8,26601.7550,28348.0370
TB9,26766.3105,28419.3515
TE1,27236.0312,29306.6816
TE13,27694.6129,29518.2043
TE14,27503.2019,28827.5456
TE2,27083.1099,29159.4607
TE21,27806.9987,29492.0940
TE22,27918.1167,29540.7605
TE23,28023.0859,29632.3616
TE24,27642.8184,29641.8672
TE25,27718.3359,28870.7891
TE26,27725.5076,29745.9783
TE27,27803.2031,29566.7725
TE28,27925.0200,29451.2566
TE29,27776.6895,29392.8223
TE3,27201.2559,29132.8223
TE30,27652.5410,29480.3242
TE4,27390.6755,28981.1406
TE9,27961.4701,29590.0940
TGML,17541.2774,33778.0800
TGM1,17493.7022,33714.2794
TGM2,17424.7554,33821.7982
TGM3,17539.8244,33945.2298
TGM4,17308.7145,33863.5119
TG1,17351.3149,33950.9498
TG2,17347.6784,33758.6936
TG3,17500.7539,33654.8242
TG6,17736.1710,33786.4157
TG7,17869.5236,33600.6696
THM,24057.5790,31174.2517
TJ1K,15558.4670,35156.0339
TJ18,15662.8289,34894.8007
TJ27,15511.2925,34359.6614
TJ28,15439.9056,35477.7143
TJ29,15645.0192,34485.0749
TJ30,15638.0002,34701.6525
TJ31,15708.2643,35640.7797
TJ32,15409.2144,35801.6725
TJ33,15750.5079,35476.5566
TJ34,15894.1114,35134.9640
TJ35,15665.2600,35011.1747
TJ36,15892.9516,35376.8603
TJ37,15670.2177,35606.2780
TJ38,15586.8737,34946.2629
TJ39,15758.7046,34458.9721
TJ40,15555.5191,34733.8176
TJ41,15766.9047,34337.8211
TJ42,15650.2468,34383.6425
TM10,42126.6048,37272.8556
TM11,41934.0052,37388.5874
TM12,41788.3197,37546.7093
TM13,41998.1122,37604.9556
TM14,38821.3641,36797.1622
TM15,41232.7759,37756.7953
TM16,41011.0361,37538.3082
TM17,39650.1540,37040.1089
TM18,39653.7508,37167.0637
TM19,42025.2830,37713.9356
TM20,42211.8682,37802.4125
TM21,42150.9608,37058.3057
TM22,42413.1125,37152.4367
TM23,42340.9357,37417.4815
TM24,42258.7221,37501.1231
TM25,41930.7103,37865.6500
TM26,42056.4696,37988.6087
TM27,42085.7621,38079.9813
TM28,41750.9046,38321.0985
TM29,41998.9929,38083.5573
TM3,41048.1591,38147.3551
TM30,39499.7604,37661.9755
TM31,39500.2011,37869.6384
TM32,39341.6396,37956.2945
TM33,39435.2754,37605.5615
TM34,39141.5755,37700.2172
TM35,39220.1743,37998.2245
TM36,39769.2878,37693.9606
TM37,39717.4254,37584.9156
TM4,41225.8231,38349.9868
TM40,40249.3594,35734.5626
TM41,40030.3277,36628.8151
TM42,39149.9105,36784.3426
TM43,41234.0246,37276.5181
TM44,41688.2888,37919.2972
TM45,39093.7405,37493.1753
TM46,39699.2218,37846.9485
TM47,39889.1667,37644.1458
TM48,39220.4729,36578.8195
TM49,41321.7712,38447.8005
TM5,41439.2470,38351.4469
TM50,38884.1396,37614.9003
TM51,38621.1252,37032.6650
TM52,41621.3762,38441.3412
TM53,39726.5335,37438.5434
TM54,38750.9399,37292.1188
TM6,41691.9427,37261.1308
TM7,41833.9252,37212.6124
TM8,41787.0937,37067.9473
TM9,41997.2837,37271.9383
TPB1,30590.6956,35360.7931
TPL,29078.2890,28819.4744
TPM,28999.2720,28661.7751
TPMA,29982.6197,35409.3079
TPMB,29325.0625,35025.5547
TPMC,29429.1872,36009.9728
TPMD,29290.1401,34713.1702
TPME,29839.4181,35624.0957
TPMF,29370.6164,35254.4451
TPMG,29196.8690,35602.2984
TPMH,30679.7745,34913.8565
TPMJ,29353.4950,35161.8974
TPMK,30810.4264,34798.1948
TPML,30849.5226,35599.7494
TPMM,30747.1931,35686.9065
TPMN,29698.2634,35231.2092
TPMP,29277.9112,35429.2632
TPMQ,29061.1557,35461.8044
TPMR,30487.8360,35104.5323
TPM2,29532.3014,35715.2153
TPM3,28992.1869,34772.9821
TPM4,29783.6897,35326.4304
TPM5,29560.4287,35333.5642
TPM6,30371.0062,35230.8425
TPM7,29402.5995,35779.2930
TPM8,30889.8975,35423.8667
TPM9,30723.2960,35473.1848
TP10,30256.1700,35233.7700
TP12,30090.9500,35135.4900
TP14,30124.4200,35341.3000
TP15,29949.2300,35517.2000
TP16,29669.0734,35049.0624
TP17,29699.9143,35107.3661
TP18,29939.3200,34976.4800
TP2,29660.7631,35373.4764
TP20,29242.9935,34803.2161
TP22,29193.4400,35154.6800
TP27,29329.7942,35524.3536
TP3,30028.9900,35280.7700
TP3A,30325.2783,35742.6437
TP30,29448.3398,35862.8984
TP31,29396.9527,35917.6634
TP32,29572.6442,35915.3720
TP33,29531.7522,36074.2751
TP34,30127.2700,35573.4600
TP36,30278.0957,35382.7109
TP39,30329.0120,35012.6167
TP4A,30471.7791,35715.3312
TP40,30603.6943,34876.7330
TP41,30773.9200,34907.9500
TP43,30662.6827,35225.0847
TP48,30599.9600,35527.3900
TP49,30495.5625,35670.9258
TP50,30349.5891,35671.9011
TP52,30361.6300,35951.6800
TP53,30474.3865,36065.9505
TP54,30574.9288,35955.0251
TP56,31018.2569,35434.7302
TP57,31030.0100,35235.8000
TP59,31047.5800,35155.1200
TP60,30107.8300,35814.1600
TP61,29669.5764,35018.5085
TP62,29907.7722,35952.8982
