quarter,type,district,district_display,project,flat_type,median_rent
2019Q4,Condo,15,"Katong, Joo Chiat, Amber Road",THE ESTA,-,3.27
2020Q2,Condo,15,"Katong, Joo Chiat, Amber Road",THE ESTA,-,3.41
2019Q1,Condo,15,"Katong, Joo Chiat, Amber Road",THE ESTA,-,3.21
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE ESTA,-,3.22
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE ESTA,-,3.26
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",THE ESTA,-,3.42
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",THE ESTA,-,3.3
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",THE ESTA,-,3.29
2020Q2,Condo,22,Jurong,LAKE GRANDE,-,4.42
2020Q3,Condo,22,Jurong,LAKE GRANDE,-,3.91
2019Q3,Condo,22,Jurong,LAKE GRANDE,-,3.88
2020Q1,Condo,22,Jurong,LAKE GRANDE,-,4.14
2019Q2,Condo,22,Jurong,LAKE GRANDE,-,4.07
2019Q4,Condo,22,Jurong,LAKE GRANDE,-,4.22
2020Q4,Condo,22,Jurong,LAKE GRANDE,-,4.11
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",PARC SEABREEZE,-,2.98
2018Q1,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,2.98
2018Q3,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.11
2018Q2,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.06
2018Q4,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.06
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.12
2020Q2,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.17
2019Q1,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.05
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.08
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.16
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.17
2019Q4,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.17
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",PEBBLE BAY,-,3.08
2018Q1,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.42
2018Q3,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.25
2018Q2,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.29
2018Q4,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.16
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.29
2020Q3,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.09
2019Q1,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,3.94
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.18
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.54
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.42
2019Q4,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.14
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",ORCHARD SCOTTS,-,4.08
2018Q3,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.31
2018Q1,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,3.83
2019Q1,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.11
2018Q2,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.27
2018Q4,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.11
2019Q3,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.19
2020Q1,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,3.88
2019Q2,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.35
2019Q4,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.26
2020Q3,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.11
2020Q2,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,4.02
2020Q4,Condo,11,"Watten Estate, Novena, Thomson",AMARYLLIS VILLE,-,3.87
2018Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.88
2018Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.88
2019Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.88
2018Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.48
2018Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.99
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.88
2020Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.77
2019Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.79
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.68
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.51
2020Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.33
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ARDMORE PARK,-,4.47
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",PINETREE CONDOMINIUM,-,2.32
2018Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.7
2018Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.55
2018Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.48
2018Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.68
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.42
2020Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.72
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.82
2019Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.51
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.5
2020Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.55
2019Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.55
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",VIZ AT HOLLAND,-,3.36
2018Q1,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.86
2018Q3,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.6
2018Q2,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.63
2018Q4,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.88
2020Q2,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.51
2020Q3,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.59
2019Q1,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.69
2019Q3,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.75
2020Q1,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.68
2019Q2,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.68
2019Q4,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.85
2020Q4,Condo,17,"Loyang, Changi",LOYANG VALLEY,-,1.58
2018Q1,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.59
2018Q3,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.64
2018Q2,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.53
2020Q2,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.28
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.3
2019Q1,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.35
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.59
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.51
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.53
2019Q4,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.26
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",OCEAN PARK,-,2.25
2019Q3,Condo,14,"Geylang, Eunos",ASTON MANSIONS,-,2.57
2020Q4,Condo,14,"Geylang, Eunos",ASTON MANSIONS,-,2.67
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",BEVERLY HILL,-,3.02
2018Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.44
2019Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.44
2018Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.59
2018Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.56
2018Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.4
2019Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.44
2020Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.5
2019Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.72
2019Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.48
2020Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.53
2020Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.48
2020Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",CHILTERN PARK,-,2.48
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",ONE OXLEY RISE,-,4.07
2019Q4,Condo,9,"Orchard, Cairnhill, River Valley",ONE OXLEY RISE,-,4.11
2018Q1,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.42
2018Q3,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.31
2018Q2,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.29
2018Q4,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.53
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.59
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.39
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.38
2020Q3,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.32
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.26
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",HELIOS RESIDENCES,-,4.21
2020Q1,Condo,8,Little India,MERA SPRINGS,-,2.87
2018Q1,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.86
2018Q3,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,6.18
2018Q2,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.96
2018Q4,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.82
2019Q4,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.86
2020Q2,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.47
2019Q1,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.57
2019Q3,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.83
2020Q1,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.86
2020Q3,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.55
2019Q2,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.99
2020Q4,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ROBINSON SUITES,-,5.53
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",THE MKZ,-,4.53
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",THE MKZ,-,4.16
2018Q1,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.68
2018Q3,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.68
2018Q2,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.64
2018Q4,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.72
2019Q1,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.68
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.55
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.78
2019Q4,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.72
2020Q2,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.68
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",HAIG COURT,-,2.62
2018Q1,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.56
2018Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.4
2018Q2,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.53
2019Q4,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.51
2020Q2,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.7
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.53
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.58
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.44
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",THE ATRIA AT MEYER,-,2.64
2018Q4,Condo,17,"Loyang, Changi",THE INFLORA,-,2.49
2018Q1,Condo,17,"Loyang, Changi",THE INFLORA,-,2.69
2018Q3,Condo,17,"Loyang, Changi",THE INFLORA,-,3.24
2018Q2,Condo,17,"Loyang, Changi",THE INFLORA,-,2.83
2019Q4,Condo,17,"Loyang, Changi",THE INFLORA,-,2.63
2020Q2,Condo,17,"Loyang, Changi",THE INFLORA,-,3.24
2019Q1,Condo,17,"Loyang, Changi",THE INFLORA,-,2.69
2019Q3,Condo,17,"Loyang, Changi",THE INFLORA,-,3.24
2020Q3,Condo,17,"Loyang, Changi",THE INFLORA,-,2.76
2020Q1,Condo,17,"Loyang, Changi",THE INFLORA,-,2.85
2019Q2,Condo,17,"Loyang, Changi",THE INFLORA,-,3.03
2020Q4,Condo,17,"Loyang, Changi",THE INFLORA,-,2.59
2018Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.87
2018Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.74
2018Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.82
2018Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.78
2019Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.84
2020Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.85
2019Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.8
2019Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.82
2020Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.82
2020Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.87
2019Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.79
2020Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LANAI,-,2.86
2018Q4,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.9
2018Q1,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.97
2018Q3,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.88
2018Q2,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.97
2019Q4,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.79
2020Q2,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.8
2019Q1,Condo,14,"Geylang, Eunos",THE WATERINA,-,3.07
2019Q3,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.91
2020Q3,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.83
2020Q1,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.92
2019Q2,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.97
2020Q4,Condo,14,"Geylang, Eunos",THE WATERINA,-,2.74
2018Q4,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,3.87
2018Q1,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,3.98
2018Q3,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,4.26
2018Q2,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,4.84
2019Q4,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,3.92
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,4.92
2019Q1,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,4.73
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,3.95
2020Q3,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,4.5
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,4.03
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,3.77
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",TRIBECA,-,4.56
2018Q2,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,4.08
2018Q4,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,3.91
2018Q1,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,4.15
2018Q3,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,3.81
2019Q4,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,3.91
2020Q2,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,4.16
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,4.13
2019Q1,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,4.16
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,3.98
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",VIBES @ EAST COAST,-,4.05
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",LA VIDA @ 130,-,3.59
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",LA VIDA @ 130,-,3.74
2018Q1,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.82
2018Q3,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.74
2018Q2,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.91
2018Q4,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.88
2020Q2,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.82
2019Q1,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.88
2019Q3,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.82
2020Q1,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.89
2020Q3,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.6
2019Q2,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.88
2019Q4,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.84
2020Q4,Condo,3,"Queenstown, Tiong Bahru",RIVER PLACE,-,3.61
2018Q4,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.61
2018Q1,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.58
2018Q3,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.64
2018Q2,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.64
2019Q4,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.59
2020Q2,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.51
2019Q1,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.6
2019Q3,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.53
2020Q1,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.57
2020Q3,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.49
2019Q2,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.58
2020Q4,Condo,14,"Geylang, Eunos",THE SUNNY SPRING,-,2.62
2018Q1,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.44
2018Q3,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.52
2018Q2,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.61
2018Q4,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.42
2020Q2,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.44
2019Q1,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.52
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.45
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.5
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.45
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.58
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",QUESTA @ DUNMAN,-,3.44
2018Q1,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",MONTEREY PARK CONDOMINIUM,-,2.59
2018Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",MONTEREY PARK CONDOMINIUM,-,2.63
2018Q2,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",MONTEREY PARK CONDOMINIUM,-,2.9
2020Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",MONTEREY PARK CONDOMINIUM,-,2.46
2019Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",MONTEREY PARK CONDOMINIUM,-,2.71
2019Q2,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",MONTEREY PARK CONDOMINIUM,-,2.7
2019Q4,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",MONTEREY PARK CONDOMINIUM,-,2.53
2018Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.74
2018Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.24
2018Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.62
2018Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.24
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.48
2020Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.48
2019Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.46
2020Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.46
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.39
2019Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.51
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV EDGE,-,5.55
2020Q3,Condo,3,"Queenstown, Tiong Bahru",QUEENS PEAK,-,4.76
2020Q4,Condo,3,"Queenstown, Tiong Bahru",QUEENS PEAK,-,4.35
2018Q2,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,5.43
2018Q4,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,5.06
2018Q1,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,4.95
2018Q3,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,5.28
2019Q4,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,4.75
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,4.84
2020Q3,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,4.65
2019Q1,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,4.79
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,4.76
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,4.76
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,5.17
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",VISIONCREST,-,4.42
2018Q4,Condo,11,"Watten Estate, Novena, Thomson",THE GLYNDEBOURNE,-,3.56
2018Q3,Condo,11,"Watten Estate, Novena, Thomson",THE GLYNDEBOURNE,-,3.87
2018Q2,Condo,11,"Watten Estate, Novena, Thomson",THE GLYNDEBOURNE,-,3.6
2019Q4,Condo,11,"Watten Estate, Novena, Thomson",THE GLYNDEBOURNE,-,3.49
2020Q2,Condo,11,"Watten Estate, Novena, Thomson",THE GLYNDEBOURNE,-,3.41
2019Q1,Condo,11,"Watten Estate, Novena, Thomson",THE GLYNDEBOURNE,-,3.7
2019Q3,Condo,11,"Watten Estate, Novena, Thomson",THE GLYNDEBOURNE,-,3.88
